2131.01874	1410.324436	671.4807299
2128.957597	1410.334130	669.9688924
2126.896453	1410.343824	679.3079303
2124.835309	1410.353518	670.715248
2122.774165	1410.363212	673.2688428
2120.713021	1410.372907	675.6514664
2118.651877	1410.382601	668.2987344
2116.590733	1410.392295	672.4109033
2114.529589	1410.401989	668.2270942
2112.468445	1410.411683	674.0801276
2110.407301	1410.421377	663.2065100
2108.346157	1410.431071	663.2700783
2106.285013	1410.440765	663.6854948
2104.223869	1410.450459	667.4295058
2102.162725	1410.460153	664.7332344
2100.101581	1410.469847	660.831238
2098.040437	1410.479541	662.7813858
2095.979293	1410.489236	663.0238884
2093.918149	1410.498930	664.0693346
2091.857005	1410.508624	664.0611688
2089.795861	1410.518318	662.7629477
2087.734718	1410.528012	657.8442783
2085.673574	1410.537706	655.9653794
2083.61243	1410.547400	660.0430499
2081.551286	1410.557094	659.2255817
2079.490142	1410.566788	659.2437417
2077.428998	1410.576482	656.3884849
2075.367854	1410.586176	655.4790427
2073.30671	1410.595870	649.9216047
2071.245566	1410.605565	649.9125526
2069.184422	1410.615259	649.5479584
2067.123278	1410.624953	652.6725947
2065.062134	1410.634647	644.1039566
2063.00099	1410.644341	644.7523096
2060.939846	1410.654035	643.5509600
2058.878702	1410.663729	640.9355333
2056.817558	1410.673423	642.9066281
2054.756414	1410.683117	638.7065913
2052.69527	1410.692811	644.3057823
2050.634126	1410.702505	644.8596305
2048.572982	1410.712199	641.0920335
2046.511838	1410.721894	634.0149446
2044.450695	1410.731588	638.6328688
2042.389551	1410.741282	635.4477080
2040.328407	1410.750976	631.1836202
2038.267263	1410.760670	634.6824349
2036.206119	1410.770364	632.3779957
2034.144975	1410.780058	626.1805251
2032.083831	1410.789752	624.4193435
2030.022687	1410.799446	629.2575506
2027.961543	1410.809140	623.7023195
2025.900399	1410.818834	626.1420812
2023.839255	1410.828528	624.6369199
2021.778111	1410.838223	616.9410617
2019.716967	1410.847917	623.1748078
2017.655823	1410.857611	617.5616863
2015.594679	1410.867305	611.1513471
2013.533535	1410.876999	611.1386356
2011.472391	1410.886693	608.889605
2009.411247	1410.896387	605.8858347
2007.350103	1410.906081	613.5669321
2005.288959	1410.915775	605.4586453
2003.227816	1410.925469	602.5884806
2001.166672	1410.935163	605.3511473
1999.105528	1410.944857	600.9692301
1997.044384	1410.954552	596.0829405
1994.98324	1410.964246	591.7585353
1992.922096	1410.973940	591.9605287
1990.860952	1410.983634	591.6125791
1988.799808	1410.993328	584.9321354
1986.738664	1411.003022	585.7432448
1984.67752	1411.012716	577.7450878
1982.616376	1411.022410	575.7781596
1980.555232	1411.032104	568.3616539
1978.494088	1411.041798	565.5193293
1976.432944	1411.051492	556.9577022
1974.3718	1411.061186	549.028481
1972.310656	1411.070881	541.1948844
1970.249512	1411.080575	536.1030459
1968.188368	1411.090269	524.9564618
1966.127224	1411.099963	509.2972312
1964.06608	1411.109657	495.4763224
1962.004937	1411.119351	486.520806
1959.943793	1411.129045	475.7093862
1957.882649	1411.138739	459.672748
1955.821505	1411.148433	444.7498832
1953.760361	1411.158127	433.6645109
1951.699217	1411.167821	411.7830813
1949.638073	1411.177515	397.4869261
1947.576929	1411.187210	388.5536851
1945.515785	1411.196904	368.0404572
1943.454641	1411.206598	350.176724
1941.393497	1411.216292	334.1679492
1939.332353	1411.225986	323.4127164
1937.271209	1411.235680	306.9248898
1935.210065	1411.245374	295.369242
1933.148921	1411.255068	287.0124227
1931.087777	1411.264762	275.1480681
1929.026633	1411.274456	265.1467436
1926.965489	1411.284150	259.5865900
1924.904345	1411.293844	254.5638277
